# OUT_OF_SCOPE — série de valores, não entra na skill.
# Manutenção separada (regra 4 de 01-plano-extracao.md). Aqui só como
# evidência de conferência contra a tabela mantida à parte.
# documento=manual-de-calculo-trabalhista_2016-1.pdf emissor=TRT-3, Secretaria de Cálculos Judiciais, julho/2016 offset_paginacao=0
# Os calendários do original não têm moldura de tabela: cada dia foi
# atribuído a um mês e a um dia da semana pela posição x/y na página.
# 'dia_da_semana' vem da coluna sob o cabeçalho D S T Q Q S S do original,
# não de cálculo de calendário. Divergência é do original — ver relatório.
pagina_pdf,item,ano,mes,mes_numero,dia,dia_da_semana
465,18.14,2018,DEZEMBRO,12,29,sabado
465,18.14,2018,DEZEMBRO,12,30,domingo
465,18.14,2018,DEZEMBRO,12,31,segunda
466,18.14,2019,JANEIRO,1,1,terca
466,18.14,2019,JANEIRO,1,2,quarta
466,18.14,2019,JANEIRO,1,3,quinta
466,18.14,2019,JANEIRO,1,4,sexta
466,18.14,2019,JANEIRO,1,5,sabado
466,18.14,2019,JANEIRO,1,6,domingo
466,18.14,2019,JANEIRO,1,7,segunda
466,18.14,2019,JANEIRO,1,8,terca
466,18.14,2019,JANEIRO,1,9,quarta
466,18.14,2019,JANEIRO,1,10,quinta
466,18.14,2019,JANEIRO,1,11,sexta
466,18.14,2019,JANEIRO,1,12,sabado
466,18.14,2019,JANEIRO,1,13,domingo
466,18.14,2019,JANEIRO,1,14,segunda
466,18.14,2019,JANEIRO,1,15,terca
466,18.14,2019,JANEIRO,1,16,quarta
466,18.14,2019,JANEIRO,1,17,quinta
466,18.14,2019,JANEIRO,1,18,sexta
466,18.14,2019,JANEIRO,1,19,sabado
466,18.14,2019,JANEIRO,1,20,domingo
466,18.14,2019,JANEIRO,1,21,segunda
466,18.14,2019,JANEIRO,1,22,terca
466,18.14,2019,JANEIRO,1,23,quarta
466,18.14,2019,JANEIRO,1,24,quinta
466,18.14,2019,JANEIRO,1,25,sexta
466,18.14,2019,JANEIRO,1,26,sabado
466,18.14,2019,JANEIRO,1,27,domingo
466,18.14,2019,JANEIRO,1,28,segunda
466,18.14,2019,JANEIRO,1,29,terca
466,18.14,2019,JANEIRO,1,30,quarta
466,18.14,2019,JANEIRO,1,31,quinta
466,18.14,2019,FEVEREIRO,2,1,sexta
466,18.14,2019,FEVEREIRO,2,2,sabado
466,18.14,2019,FEVEREIRO,2,3,domingo
466,18.14,2019,FEVEREIRO,2,4,segunda
466,18.14,2019,FEVEREIRO,2,5,terca
466,18.14,2019,FEVEREIRO,2,6,quarta
466,18.14,2019,FEVEREIRO,2,7,quinta
466,18.14,2019,FEVEREIRO,2,8,sexta
466,18.14,2019,FEVEREIRO,2,9,sabado
466,18.14,2019,FEVEREIRO,2,10,domingo
466,18.14,2019,FEVEREIRO,2,11,segunda
466,18.14,2019,FEVEREIRO,2,12,terca
466,18.14,2019,FEVEREIRO,2,13,quarta
466,18.14,2019,FEVEREIRO,2,14,quinta
466,18.14,2019,FEVEREIRO,2,15,sexta
466,18.14,2019,FEVEREIRO,2,16,sabado
466,18.14,2019,FEVEREIRO,2,17,domingo
466,18.14,2019,FEVEREIRO,2,18,segunda
466,18.14,2019,FEVEREIRO,2,19,terca
466,18.14,2019,FEVEREIRO,2,20,quarta
466,18.14,2019,FEVEREIRO,2,21,quinta
466,18.14,2019,FEVEREIRO,2,22,sexta
466,18.14,2019,FEVEREIRO,2,23,sabado
466,18.14,2019,FEVEREIRO,2,24,domingo
466,18.14,2019,FEVEREIRO,2,25,segunda
466,18.14,2019,FEVEREIRO,2,26,terca
466,18.14,2019,FEVEREIRO,2,27,quarta
466,18.14,2019,FEVEREIRO,2,28,quinta
466,18.14,2019,MARÇO,3,1,sexta
466,18.14,2019,MARÇO,3,2,sabado
466,18.14,2019,MARÇO,3,3,domingo
466,18.14,2019,MARÇO,3,4,segunda
466,18.14,2019,MARÇO,3,5,terca
466,18.14,2019,MARÇO,3,6,quarta
466,18.14,2019,MARÇO,3,7,quinta
466,18.14,2019,MARÇO,3,8,sexta
466,18.14,2019,MARÇO,3,9,sabado
466,18.14,2019,MARÇO,3,10,domingo
466,18.14,2019,MARÇO,3,11,segunda
466,18.14,2019,MARÇO,3,12,terca
466,18.14,2019,MARÇO,3,13,quarta
466,18.14,2019,MARÇO,3,14,quinta
466,18.14,2019,MARÇO,3,15,sexta
466,18.14,2019,MARÇO,3,16,sabado
466,18.14,2019,MARÇO,3,17,domingo
466,18.14,2019,MARÇO,3,18,segunda
466,18.14,2019,MARÇO,3,19,terca
466,18.14,2019,MARÇO,3,20,quarta
466,18.14,2019,MARÇO,3,21,quinta
466,18.14,2019,MARÇO,3,22,sexta
466,18.14,2019,MARÇO,3,23,sabado
466,18.14,2019,MARÇO,3,24,domingo
466,18.14,2019,MARÇO,3,25,segunda
466,18.14,2019,MARÇO,3,26,terca
466,18.14,2019,MARÇO,3,27,quarta
466,18.14,2019,MARÇO,3,28,quinta
466,18.14,2019,MARÇO,3,29,sexta
466,18.14,2019,MARÇO,3,30,sabado
466,18.14,2019,MARÇO,3,31,domingo
466,18.14,2019,ABRIL,4,1,segunda
466,18.14,2019,ABRIL,4,2,terca
466,18.14,2019,ABRIL,4,3,quarta
466,18.14,2019,ABRIL,4,4,quinta
466,18.14,2019,ABRIL,4,5,sexta
466,18.14,2019,ABRIL,4,6,sabado
466,18.14,2019,ABRIL,4,7,domingo
466,18.14,2019,ABRIL,4,8,segunda
466,18.14,2019,ABRIL,4,9,terca
466,18.14,2019,ABRIL,4,10,quarta
466,18.14,2019,ABRIL,4,11,quinta
466,18.14,2019,ABRIL,4,12,sexta
466,18.14,2019,ABRIL,4,13,sabado
466,18.14,2019,ABRIL,4,14,domingo
466,18.14,2019,ABRIL,4,15,segunda
466,18.14,2019,ABRIL,4,16,terca
466,18.14,2019,ABRIL,4,17,quarta
466,18.14,2019,ABRIL,4,18,quinta
466,18.14,2019,ABRIL,4,19,sexta
466,18.14,2019,ABRIL,4,20,sabado
466,18.14,2019,ABRIL,4,21,domingo
466,18.14,2019,ABRIL,4,22,segunda
466,18.14,2019,ABRIL,4,23,terca
466,18.14,2019,ABRIL,4,24,quarta
466,18.14,2019,ABRIL,4,25,quinta
466,18.14,2019,ABRIL,4,26,sexta
466,18.14,2019,ABRIL,4,27,sabado
466,18.14,2019,ABRIL,4,28,domingo
466,18.14,2019,ABRIL,4,29,segunda
466,18.14,2019,ABRIL,4,30,terca
466,18.14,2019,MAIO,5,1,quarta
466,18.14,2019,MAIO,5,2,quinta
466,18.14,2019,MAIO,5,3,sexta
466,18.14,2019,MAIO,5,4,sabado
466,18.14,2019,MAIO,5,5,domingo
466,18.14,2019,MAIO,5,6,segunda
466,18.14,2019,MAIO,5,7,terca
466,18.14,2019,MAIO,5,8,quarta
466,18.14,2019,MAIO,5,9,quinta
466,18.14,2019,MAIO,5,10,sexta
466,18.14,2019,MAIO,5,11,sabado
466,18.14,2019,MAIO,5,12,domingo
466,18.14,2019,MAIO,5,13,segunda
466,18.14,2019,MAIO,5,14,terca
466,18.14,2019,MAIO,5,15,quarta
466,18.14,2019,MAIO,5,16,quinta
466,18.14,2019,MAIO,5,17,sexta
466,18.14,2019,MAIO,5,18,sabado
466,18.14,2019,MAIO,5,19,domingo
466,18.14,2019,MAIO,5,20,segunda
466,18.14,2019,MAIO,5,21,terca
466,18.14,2019,MAIO,5,22,quarta
466,18.14,2019,MAIO,5,23,quinta
466,18.14,2019,MAIO,5,24,sexta
466,18.14,2019,MAIO,5,25,sabado
466,18.14,2019,MAIO,5,26,domingo
466,18.14,2019,MAIO,5,27,segunda
466,18.14,2019,MAIO,5,28,terca
466,18.14,2019,MAIO,5,29,quarta
466,18.14,2019,MAIO,5,30,quinta
466,18.14,2019,MAIO,5,31,sexta
466,18.14,2019,JUNHO,6,1,sabado
466,18.14,2019,JUNHO,6,2,domingo
466,18.14,2019,JUNHO,6,3,segunda
466,18.14,2019,JUNHO,6,4,terca
466,18.14,2019,JUNHO,6,5,quarta
466,18.14,2019,JUNHO,6,6,quinta
466,18.14,2019,JUNHO,6,7,sexta
466,18.14,2019,JUNHO,6,8,sabado
466,18.14,2019,JUNHO,6,9,domingo
466,18.14,2019,JUNHO,6,10,segunda
466,18.14,2019,JUNHO,6,11,terca
466,18.14,2019,JUNHO,6,12,quarta
466,18.14,2019,JUNHO,6,13,quinta
466,18.14,2019,JUNHO,6,14,sexta
466,18.14,2019,JUNHO,6,15,sabado
466,18.14,2019,JUNHO,6,16,domingo
466,18.14,2019,JUNHO,6,17,segunda
466,18.14,2019,JUNHO,6,18,terca
466,18.14,2019,JUNHO,6,19,quarta
466,18.14,2019,JUNHO,6,20,quinta
466,18.14,2019,JUNHO,6,21,sexta
466,18.14,2019,JUNHO,6,22,sabado
466,18.14,2019,JUNHO,6,23,domingo
466,18.14,2019,JUNHO,6,24,segunda
466,18.14,2019,JUNHO,6,25,terca
466,18.14,2019,JUNHO,6,26,quarta
466,18.14,2019,JUNHO,6,27,quinta
466,18.14,2019,JUNHO,6,28,sexta
466,18.14,2019,JUNHO,6,29,sabado
466,18.14,2019,JUNHO,6,30,domingo
466,18.14,2019,JULHO,7,1,segunda
466,18.14,2019,JULHO,7,2,terca
466,18.14,2019,JULHO,7,3,quarta
466,18.14,2019,JULHO,7,4,quinta
466,18.14,2019,JULHO,7,5,sexta
466,18.14,2019,JULHO,7,6,sabado
466,18.14,2019,JULHO,7,7,domingo
466,18.14,2019,JULHO,7,8,segunda
466,18.14,2019,JULHO,7,9,terca
466,18.14,2019,JULHO,7,10,quarta
466,18.14,2019,JULHO,7,11,quinta
466,18.14,2019,JULHO,7,12,sexta
466,18.14,2019,JULHO,7,13,sabado
466,18.14,2019,JULHO,7,14,domingo
466,18.14,2019,JULHO,7,15,segunda
466,18.14,2019,JULHO,7,16,terca
466,18.14,2019,JULHO,7,17,quarta
466,18.14,2019,JULHO,7,18,quinta
466,18.14,2019,JULHO,7,19,sexta
466,18.14,2019,JULHO,7,20,sabado
466,18.14,2019,JULHO,7,21,domingo
466,18.14,2019,JULHO,7,22,segunda
466,18.14,2019,JULHO,7,23,terca
466,18.14,2019,JULHO,7,24,quarta
466,18.14,2019,JULHO,7,25,quinta
466,18.14,2019,JULHO,7,26,sexta
466,18.14,2019,JULHO,7,27,sabado
466,18.14,2019,JULHO,7,28,domingo
466,18.14,2019,JULHO,7,29,segunda
466,18.14,2019,JULHO,7,30,terca
466,18.14,2019,JULHO,7,31,quarta
466,18.14,2019,AGOSTO,8,1,quinta
466,18.14,2019,AGOSTO,8,2,sexta
466,18.14,2019,AGOSTO,8,3,sabado
466,18.14,2019,AGOSTO,8,4,domingo
466,18.14,2019,AGOSTO,8,5,segunda
466,18.14,2019,AGOSTO,8,6,terca
466,18.14,2019,AGOSTO,8,7,quarta
466,18.14,2019,AGOSTO,8,8,quinta
466,18.14,2019,AGOSTO,8,9,sexta
466,18.14,2019,AGOSTO,8,10,sabado
466,18.14,2019,AGOSTO,8,11,domingo
466,18.14,2019,AGOSTO,8,12,segunda
466,18.14,2019,AGOSTO,8,13,terca
466,18.14,2019,AGOSTO,8,14,quarta
466,18.14,2019,AGOSTO,8,15,quinta
466,18.14,2019,AGOSTO,8,16,sexta
466,18.14,2019,AGOSTO,8,17,sabado
466,18.14,2019,AGOSTO,8,18,domingo
466,18.14,2019,AGOSTO,8,19,segunda
466,18.14,2019,AGOSTO,8,20,terca
466,18.14,2019,AGOSTO,8,21,quarta
466,18.14,2019,AGOSTO,8,22,quinta
466,18.14,2019,AGOSTO,8,23,sexta
466,18.14,2019,AGOSTO,8,24,sabado
466,18.14,2019,AGOSTO,8,25,domingo
466,18.14,2019,AGOSTO,8,26,segunda
466,18.14,2019,AGOSTO,8,27,terca
466,18.14,2019,AGOSTO,8,28,quarta
466,18.14,2019,AGOSTO,8,29,quinta
466,18.14,2019,AGOSTO,8,30,sexta
466,18.14,2019,AGOSTO,8,31,sabado
466,18.14,2019,SETEMBRO,9,1,domingo
466,18.14,2019,SETEMBRO,9,2,segunda
466,18.14,2019,SETEMBRO,9,3,terca
466,18.14,2019,SETEMBRO,9,4,quarta
466,18.14,2019,SETEMBRO,9,5,quinta
466,18.14,2019,SETEMBRO,9,6,sexta
466,18.14,2019,SETEMBRO,9,7,sabado
466,18.14,2019,SETEMBRO,9,8,domingo
466,18.14,2019,SETEMBRO,9,9,segunda
466,18.14,2019,SETEMBRO,9,10,terca
466,18.14,2019,SETEMBRO,9,11,quarta
466,18.14,2019,SETEMBRO,9,12,quinta
466,18.14,2019,SETEMBRO,9,13,sexta
466,18.14,2019,SETEMBRO,9,14,sabado
466,18.14,2019,SETEMBRO,9,15,domingo
466,18.14,2019,SETEMBRO,9,16,segunda
466,18.14,2019,SETEMBRO,9,17,terca
466,18.14,2019,SETEMBRO,9,18,quarta
466,18.14,2019,SETEMBRO,9,19,quinta
466,18.14,2019,SETEMBRO,9,20,sexta
466,18.14,2019,SETEMBRO,9,21,sabado
466,18.14,2019,SETEMBRO,9,22,domingo
466,18.14,2019,SETEMBRO,9,23,segunda
466,18.14,2019,SETEMBRO,9,24,terca
466,18.14,2019,SETEMBRO,9,25,quarta
466,18.14,2019,SETEMBRO,9,26,quinta
466,18.14,2019,SETEMBRO,9,27,sexta
466,18.14,2019,SETEMBRO,9,28,sabado
466,18.14,2019,SETEMBRO,9,29,domingo
466,18.14,2019,SETEMBRO,9,30,segunda
466,18.14,2019,OUTUBRO,10,1,terca
466,18.14,2019,OUTUBRO,10,2,quarta
466,18.14,2019,OUTUBRO,10,3,quinta
466,18.14,2019,OUTUBRO,10,4,sexta
466,18.14,2019,OUTUBRO,10,5,sabado
466,18.14,2019,OUTUBRO,10,6,domingo
466,18.14,2019,OUTUBRO,10,7,segunda
466,18.14,2019,OUTUBRO,10,8,terca
466,18.14,2019,OUTUBRO,10,9,quarta
466,18.14,2019,OUTUBRO,10,10,quinta
466,18.14,2019,OUTUBRO,10,11,sexta
466,18.14,2019,OUTUBRO,10,12,sabado
466,18.14,2019,OUTUBRO,10,13,domingo
466,18.14,2019,OUTUBRO,10,14,segunda
466,18.14,2019,OUTUBRO,10,15,terca
466,18.14,2019,OUTUBRO,10,16,quarta
466,18.14,2019,OUTUBRO,10,17,quinta
466,18.14,2019,OUTUBRO,10,18,sexta
466,18.14,2019,OUTUBRO,10,19,sabado
466,18.14,2019,OUTUBRO,10,20,domingo
466,18.14,2019,OUTUBRO,10,21,segunda
466,18.14,2019,OUTUBRO,10,22,terca
466,18.14,2019,OUTUBRO,10,23,quarta
466,18.14,2019,OUTUBRO,10,24,quinta
466,18.14,2019,OUTUBRO,10,25,sexta
466,18.14,2019,OUTUBRO,10,26,sabado
466,18.14,2019,OUTUBRO,10,27,domingo
466,18.14,2019,OUTUBRO,10,28,segunda
466,18.14,2019,OUTUBRO,10,29,terca
466,18.14,2019,OUTUBRO,10,30,quarta
466,18.14,2019,OUTUBRO,10,31,quinta
466,18.14,2019,NOVEMBRO,11,1,sexta
466,18.14,2019,NOVEMBRO,11,2,sabado
466,18.14,2019,NOVEMBRO,11,3,domingo
466,18.14,2019,NOVEMBRO,11,4,segunda
466,18.14,2019,NOVEMBRO,11,5,terca
466,18.14,2019,NOVEMBRO,11,6,quarta
466,18.14,2019,NOVEMBRO,11,7,quinta
466,18.14,2019,NOVEMBRO,11,8,sexta
466,18.14,2019,NOVEMBRO,11,9,sabado
466,18.14,2019,NOVEMBRO,11,10,domingo
466,18.14,2019,NOVEMBRO,11,11,segunda
466,18.14,2019,NOVEMBRO,11,12,terca
466,18.14,2019,NOVEMBRO,11,13,quarta
466,18.14,2019,NOVEMBRO,11,14,quinta
466,18.14,2019,NOVEMBRO,11,15,sexta
466,18.14,2019,NOVEMBRO,11,16,sabado
466,18.14,2019,NOVEMBRO,11,17,domingo
466,18.14,2019,NOVEMBRO,11,18,segunda
466,18.14,2019,NOVEMBRO,11,19,terca
466,18.14,2019,NOVEMBRO,11,20,quarta
466,18.14,2019,NOVEMBRO,11,21,quinta
466,18.14,2019,NOVEMBRO,11,22,sexta
466,18.14,2019,NOVEMBRO,11,23,sabado
466,18.14,2019,NOVEMBRO,11,24,domingo
466,18.14,2019,NOVEMBRO,11,25,segunda
466,18.14,2019,NOVEMBRO,11,26,terca
466,18.14,2019,NOVEMBRO,11,27,quarta
466,18.14,2019,NOVEMBRO,11,28,quinta
466,18.14,2019,NOVEMBRO,11,29,sexta
466,18.14,2019,NOVEMBRO,11,30,sabado
466,18.14,2019,DEZEMBRO,12,1,domingo
466,18.14,2019,DEZEMBRO,12,2,segunda
466,18.14,2019,DEZEMBRO,12,3,terca
466,18.14,2019,DEZEMBRO,12,4,quarta
466,18.14,2019,DEZEMBRO,12,5,quinta
466,18.14,2019,DEZEMBRO,12,6,sexta
466,18.14,2019,DEZEMBRO,12,7,sabado
466,18.14,2019,DEZEMBRO,12,8,domingo
466,18.14,2019,DEZEMBRO,12,9,segunda
466,18.14,2019,DEZEMBRO,12,10,terca
466,18.14,2019,DEZEMBRO,12,11,quarta
466,18.14,2019,DEZEMBRO,12,12,quinta
466,18.14,2019,DEZEMBRO,12,13,sexta
466,18.14,2019,DEZEMBRO,12,14,sabado
466,18.14,2019,DEZEMBRO,12,15,domingo
466,18.14,2019,DEZEMBRO,12,16,segunda
466,18.14,2019,DEZEMBRO,12,17,terca
466,18.14,2019,DEZEMBRO,12,18,quarta
466,18.14,2019,DEZEMBRO,12,19,quinta
466,18.14,2019,DEZEMBRO,12,20,sexta
466,18.14,2019,DEZEMBRO,12,21,sabado
466,18.14,2019,DEZEMBRO,12,22,domingo
466,18.14,2019,DEZEMBRO,12,23,segunda
466,18.14,2019,DEZEMBRO,12,24,terca
466,18.14,2019,DEZEMBRO,12,25,quarta
466,18.14,2019,DEZEMBRO,12,26,quinta
466,18.14,2019,DEZEMBRO,12,27,sexta
466,18.14,2019,DEZEMBRO,12,28,sabado
466,18.14,2019,DEZEMBRO,12,29,domingo
466,18.14,2019,DEZEMBRO,12,30,segunda
466,18.14,2019,DEZEMBRO,12,31,terca
466,18.14,2020,JANEIRO,1,1,quarta
466,18.14,2020,JANEIRO,1,2,quinta
466,18.14,2020,JANEIRO,1,3,sexta
466,18.14,2020,JANEIRO,1,4,sabado
466,18.14,2020,JANEIRO,1,5,domingo
466,18.14,2020,JANEIRO,1,6,segunda
466,18.14,2020,JANEIRO,1,7,terca
466,18.14,2020,JANEIRO,1,8,quarta
466,18.14,2020,JANEIRO,1,9,quinta
466,18.14,2020,JANEIRO,1,10,sexta
466,18.14,2020,JANEIRO,1,11,sabado
466,18.14,2020,JANEIRO,1,12,domingo
466,18.14,2020,JANEIRO,1,13,segunda
466,18.14,2020,JANEIRO,1,14,terca
466,18.14,2020,JANEIRO,1,15,quarta
466,18.14,2020,JANEIRO,1,16,quinta
466,18.14,2020,JANEIRO,1,17,sexta
466,18.14,2020,JANEIRO,1,18,sabado
466,18.14,2020,JANEIRO,1,19,domingo
466,18.14,2020,JANEIRO,1,20,segunda
466,18.14,2020,JANEIRO,1,21,terca
466,18.14,2020,JANEIRO,1,22,quarta
466,18.14,2020,JANEIRO,1,23,quinta
466,18.14,2020,JANEIRO,1,24,sexta
466,18.14,2020,JANEIRO,1,25,sabado
466,18.14,2020,JANEIRO,1,26,domingo
466,18.14,2020,JANEIRO,1,27,segunda
466,18.14,2020,JANEIRO,1,28,terca
466,18.14,2020,JANEIRO,1,29,quarta
466,18.14,2020,JANEIRO,1,30,quinta
466,18.14,2020,JANEIRO,1,31,sexta
466,18.14,2020,FEVEREIRO,2,1,sabado
466,18.14,2020,FEVEREIRO,2,2,domingo
466,18.14,2020,FEVEREIRO,2,3,segunda
466,18.14,2020,FEVEREIRO,2,4,terca
466,18.14,2020,FEVEREIRO,2,5,quarta
466,18.14,2020,FEVEREIRO,2,6,quinta
466,18.14,2020,FEVEREIRO,2,7,sexta
466,18.14,2020,FEVEREIRO,2,8,sabado
466,18.14,2020,FEVEREIRO,2,9,domingo
466,18.14,2020,FEVEREIRO,2,10,segunda
466,18.14,2020,FEVEREIRO,2,11,terca
466,18.14,2020,FEVEREIRO,2,12,quarta
466,18.14,2020,FEVEREIRO,2,13,quinta
466,18.14,2020,FEVEREIRO,2,14,sexta
466,18.14,2020,FEVEREIRO,2,15,sabado
466,18.14,2020,FEVEREIRO,2,16,domingo
466,18.14,2020,FEVEREIRO,2,17,segunda
466,18.14,2020,FEVEREIRO,2,18,terca
466,18.14,2020,FEVEREIRO,2,19,quarta
466,18.14,2020,FEVEREIRO,2,20,quinta
466,18.14,2020,FEVEREIRO,2,21,sexta
466,18.14,2020,FEVEREIRO,2,22,sabado
466,18.14,2020,FEVEREIRO,2,23,domingo
466,18.14,2020,FEVEREIRO,2,24,segunda
466,18.14,2020,FEVEREIRO,2,25,terca
466,18.14,2020,FEVEREIRO,2,26,quarta
466,18.14,2020,FEVEREIRO,2,27,quinta
466,18.14,2020,FEVEREIRO,2,28,sexta
466,18.14,2020,FEVEREIRO,2,29,sabado
466,18.14,2020,MARÇO,3,1,domingo
466,18.14,2020,MARÇO,3,2,segunda
466,18.14,2020,MARÇO,3,3,terca
466,18.14,2020,MARÇO,3,4,quarta
466,18.14,2020,MARÇO,3,5,quinta
466,18.14,2020,MARÇO,3,6,sexta
466,18.14,2020,MARÇO,3,7,sabado
466,18.14,2020,MARÇO,3,8,domingo
466,18.14,2020,MARÇO,3,9,segunda
466,18.14,2020,MARÇO,3,10,terca
466,18.14,2020,MARÇO,3,11,quarta
466,18.14,2020,MARÇO,3,12,quinta
466,18.14,2020,MARÇO,3,13,sexta
466,18.14,2020,MARÇO,3,14,sabado
466,18.14,2020,MARÇO,3,15,domingo
466,18.14,2020,MARÇO,3,16,segunda
466,18.14,2020,MARÇO,3,17,terca
466,18.14,2020,MARÇO,3,18,quarta
466,18.14,2020,MARÇO,3,19,quinta
466,18.14,2020,MARÇO,3,20,sexta
466,18.14,2020,MARÇO,3,21,sabado
466,18.14,2020,MARÇO,3,22,domingo
466,18.14,2020,MARÇO,3,23,segunda
466,18.14,2020,MARÇO,3,24,terca
466,18.14,2020,MARÇO,3,25,quarta
466,18.14,2020,MARÇO,3,26,quinta
466,18.14,2020,MARÇO,3,27,sexta
466,18.14,2020,MARÇO,3,28,sabado
466,18.14,2020,MARÇO,3,29,domingo
466,18.14,2020,MARÇO,3,30,segunda
466,18.14,2020,MARÇO,3,31,terca
466,18.14,2020,ABRIL,4,1,quarta
466,18.14,2020,ABRIL,4,2,quinta
466,18.14,2020,ABRIL,4,3,sexta
466,18.14,2020,ABRIL,4,4,sabado
466,18.14,2020,ABRIL,4,5,domingo
466,18.14,2020,ABRIL,4,6,segunda
466,18.14,2020,ABRIL,4,7,terca
466,18.14,2020,ABRIL,4,8,quarta
466,18.14,2020,ABRIL,4,9,quinta
466,18.14,2020,ABRIL,4,10,sexta
466,18.14,2020,ABRIL,4,11,sabado
466,18.14,2020,ABRIL,4,12,domingo
466,18.14,2020,ABRIL,4,13,segunda
466,18.14,2020,ABRIL,4,14,terca
466,18.14,2020,ABRIL,4,15,quarta
466,18.14,2020,ABRIL,4,16,quinta
466,18.14,2020,ABRIL,4,17,sexta
466,18.14,2020,ABRIL,4,18,sabado
466,18.14,2020,ABRIL,4,19,domingo
466,18.14,2020,ABRIL,4,20,segunda
466,18.14,2020,ABRIL,4,21,terca
466,18.14,2020,ABRIL,4,22,quarta
466,18.14,2020,ABRIL,4,23,quinta
466,18.14,2020,ABRIL,4,24,sexta
466,18.14,2020,ABRIL,4,25,sabado
466,18.14,2020,ABRIL,4,26,domingo
466,18.14,2020,ABRIL,4,27,segunda
466,18.14,2020,ABRIL,4,28,terca
466,18.14,2020,ABRIL,4,29,quarta
466,18.14,2020,ABRIL,4,30,quinta
466,18.14,2020,MAIO,5,1,sexta
466,18.14,2020,MAIO,5,2,sabado
466,18.14,2020,MAIO,5,3,domingo
466,18.14,2020,MAIO,5,4,segunda
466,18.14,2020,MAIO,5,5,terca
466,18.14,2020,MAIO,5,6,quarta
466,18.14,2020,MAIO,5,7,quinta
466,18.14,2020,MAIO,5,8,sexta
466,18.14,2020,MAIO,5,9,sabado
466,18.14,2020,MAIO,5,10,domingo
466,18.14,2020,MAIO,5,11,segunda
466,18.14,2020,MAIO,5,12,terca
466,18.14,2020,MAIO,5,13,quarta
466,18.14,2020,MAIO,5,14,quinta
466,18.14,2020,MAIO,5,15,sexta
466,18.14,2020,MAIO,5,16,sabado
466,18.14,2020,MAIO,5,17,domingo
466,18.14,2020,MAIO,5,18,segunda
466,18.14,2020,MAIO,5,19,terca
466,18.14,2020,MAIO,5,20,quarta
466,18.14,2020,MAIO,5,21,quinta
466,18.14,2020,MAIO,5,22,sexta
466,18.14,2020,MAIO,5,23,sabado
466,18.14,2020,MAIO,5,24,domingo
466,18.14,2020,MAIO,5,25,segunda
466,18.14,2020,MAIO,5,26,terca
466,18.14,2020,MAIO,5,27,quarta
466,18.14,2020,MAIO,5,28,quinta
466,18.14,2020,MAIO,5,29,sexta
466,18.14,2020,MAIO,5,30,sabado
466,18.14,2020,MAIO,5,31,domingo
466,18.14,2020,JUNHO,6,1,segunda
466,18.14,2020,JUNHO,6,2,terca
466,18.14,2020,JUNHO,6,3,quarta
466,18.14,2020,JUNHO,6,4,quinta
466,18.14,2020,JUNHO,6,5,sexta
466,18.14,2020,JUNHO,6,6,sabado
466,18.14,2020,JUNHO,6,7,domingo
466,18.14,2020,JUNHO,6,8,segunda
466,18.14,2020,JUNHO,6,9,terca
466,18.14,2020,JUNHO,6,10,quarta
466,18.14,2020,JUNHO,6,11,quinta
466,18.14,2020,JUNHO,6,12,sexta
466,18.14,2020,JUNHO,6,13,sabado
466,18.14,2020,JUNHO,6,14,domingo
466,18.14,2020,JUNHO,6,15,segunda
466,18.14,2020,JUNHO,6,16,terca
466,18.14,2020,JUNHO,6,17,quarta
466,18.14,2020,JUNHO,6,18,quinta
466,18.14,2020,JUNHO,6,19,sexta
466,18.14,2020,JUNHO,6,20,sabado
466,18.14,2020,JUNHO,6,21,domingo
466,18.14,2020,JUNHO,6,22,segunda
466,18.14,2020,JUNHO,6,23,terca
466,18.14,2020,JUNHO,6,24,quarta
466,18.14,2020,JUNHO,6,25,quinta
466,18.14,2020,JUNHO,6,26,sexta
466,18.14,2020,JUNHO,6,27,sabado
466,18.14,2020,JUNHO,6,28,domingo
466,18.14,2020,JUNHO,6,29,segunda
466,18.14,2020,JUNHO,6,30,terca
466,18.14,2020,JULHO,7,1,quarta
466,18.14,2020,JULHO,7,2,quinta
466,18.14,2020,JULHO,7,3,sexta
466,18.14,2020,JULHO,7,4,sabado
466,18.14,2020,JULHO,7,5,domingo
466,18.14,2020,JULHO,7,6,segunda
466,18.14,2020,JULHO,7,7,terca
466,18.14,2020,JULHO,7,8,quarta
466,18.14,2020,JULHO,7,9,quinta
466,18.14,2020,JULHO,7,10,sexta
466,18.14,2020,JULHO,7,11,sabado
466,18.14,2020,JULHO,7,12,domingo
466,18.14,2020,JULHO,7,13,segunda
466,18.14,2020,JULHO,7,14,terca
466,18.14,2020,JULHO,7,15,quarta
466,18.14,2020,JULHO,7,16,quinta
466,18.14,2020,JULHO,7,17,sexta
466,18.14,2020,JULHO,7,18,sabado
466,18.14,2020,JULHO,7,19,domingo
466,18.14,2020,JULHO,7,20,segunda
466,18.14,2020,JULHO,7,21,terca
466,18.14,2020,JULHO,7,22,quarta
466,18.14,2020,JULHO,7,23,quinta
466,18.14,2020,JULHO,7,24,sexta
466,18.14,2020,JULHO,7,25,sabado
466,18.14,2020,JULHO,7,26,domingo
466,18.14,2020,JULHO,7,27,segunda
466,18.14,2020,JULHO,7,28,terca
466,18.14,2020,JULHO,7,29,quarta
